"_id",anime_id,c1,c2,episodes,genre,img,main_cast,members,name,rating,source,studios,type
589ead451bc3ae2c788afc21,16157,10,38,12,"Action,Comedy,Fantasy,Parody,Sci-Fi,Supernatural",https://myanimelist.cdn-dena.com/images/anime/6/52141.jpg,"Asumi,Kana;Tanaka,Rie;Imai,Asami;Satou,Rina",71901,Choujigen Game Neptune The Animation,7.15,Game,David Production,TV
589ead451bc3ae2c788afc22,3745,6,10,1,"Comedy,Ecchi,Kids,School,Shounen,Slice of Life",https://myanimelist.cdn-dena.com/images/anime/8/22020.jpg,"Katou,Seizou;Sayuri;Fujiwara,Keiji;Yajima,Akiko;Narahashi,Miki;Kawata,Taeko",2073,Crayon Shin-chan Movie 02: Buriburi Oukoku no Hihou,7.15,Manga,Shin-Ei Animation,Movie
589ead451bc3ae2c788afc23,291,40,38,26,"Comedy,Drama,Harem,Romance,Supernatural",https://myanimelist.cdn-dena.com/images/anime/8/73937.jpg,"Miyazaki,Ui;Nogawa,Sakura;Tai,Yuuki;Horie,Yui;Tamura,Yukari",23364,D.C.S.S: Da Capo Second Season,7.15,Visualnovel,feel.,TV
589ead451bc3ae2c788afc24,29437,9,1,1,"Action,Comedy,Mystery,Police,Shounen",https://myanimelist.cdn-dena.com/images/anime/4/82692.jpg,,1202,Detective Conan: Happy New Year Special,7.15,,TMS Entertainment,Special
589ead451bc3ae2c788afc25,1726,35,1,12,"Action,Demons,Fantasy",https://myanimelist.cdn-dena.com/images/anime/4/26417.jpg,"Morikawa,Toshiyuki;Fukuen,Misato",166398,Devil May Cry,7.15,Game,Madhouse,TV
589ead451bc3ae2c788afc26,2652,15,1,1,"Comedy,Fantasy,Kids,Sci-Fi,Shounen",https://myanimelist.cdn-dena.com/images/anime/7/29008.jpg,,645,Doraemon: The Day When I Was Born,7.15,,Shin-Ei Animation,Movie
589ead451bc3ae2c788afc27,2950,15,16,1,"Kids,Slice of Life",https://myanimelist.cdn-dena.com/images/anime/3/13151.jpg,"Horie,Yui;Hino,Yurika;Fukuen,Misato;Orikasa,Fumiko;Kobayashi,Yuu",12051,Doubutsu no Mori,7.15,Game,OLM,Movie
589ead461bc3ae2c788afc28,2819,35,1,43,"Action,Adventure,Fantasy,Shounen",https://myanimelist.cdn-dena.com/images/anime/12/21167.jpg,"Furuya,Toru;Mita,Yuko;Sakurai,Toshiharu;Katsuki,Masako",2104,Dragon Quest: Abel Yuusha Densetsu,7.15,Game,,TV
589ead461bc3ae2c788afc29,1046,35,3,12,"Adventure,Comedy,Fantasy",https://myanimelist.cdn-dena.com/images/anime/4/2625.jpg,"Miyamura,Yuko;Tomizawa,Michie;Mitsuishi,Kotono;Seki,Tomokazu",8004,Elf wo Karu Mono-tachi II,7.15,Manga,,TV
589ead461bc3ae2c788afc2a,16982,20,1,12,"Comedy,Harem,Parody,Romance,Shounen",https://myanimelist.cdn-dena.com/images/anime/10/48953.jpg,"Shiraishi,Ryoko;Tanaka,Rie;Kugimiya,Rie",24044,Hayate no Gotoku! Cuties,7.15,Manga,Manglobe,TV
589ead461bc3ae2c788afc2b,2799,7,1,47,"Adventure,Romance,Shoujo",https://myanimelist.cdn-dena.com/images/anime/13/42653.jpg,"Yamamoto,Yuriko",2587,Hello! Sandybell,7.15,Original,Toei Animation,TV
589ead461bc3ae2c788afc2c,1020,31,3,3,"Action,Drama,Historical,Romance,Shoujo,Shounen Ai,Supernatural",https://myanimelist.cdn-dena.com/images/anime/10/24778.jpg,"Tamagawa,Sakiko;Hayami,Show;Seki,Toshihiko",6006,Honoo no Mirage: Minagiwa no Hangyakusha,7.15,Lightnovel,Madhouse,OVA
589ead461bc3ae2c788afc2d,2891,15,1,1,Fantasy,https://myanimelist.cdn-dena.com/images/anime/2/18420.jpg,,11116,Iblard Jikan,7.15,Other,Studio Ghibli,OVA
589ead461bc3ae2c788afc2e,33242,15,1,1,,https://myanimelist.cdn-dena.com/images/anime/12/81040.jpg,,6604,IS: Infinite Stratos 2 - Infinite Wedding,7.15,Lightnovel,8bit,Special
589ead461bc3ae2c788afc2f,29785,20,35,13,"Comedy,Fantasy,Romance,School,Shounen,Supernatural",https://myanimelist.cdn-dena.com/images/anime/8/74042.jpg,"Minase,Inori;Ueda,Reina;Ichimichi,Mao;Hanae,Natsuki;Serizawa,Yuu",88500,Jitsu wa Watashi wa,7.15,Manga,"TMS Entertainment,3xCube",TV
589ead461bc3ae2c788afc30,11299,29,1,1,"Action,Adventure,Comedy,Mecha,Shounen,Space",https://myanimelist.cdn-dena.com/images/anime/13/31493.jpg,,683,Keroro Gunsou: KeroZero Shupattsudayo! Zeninshuugou!,7.15,,Sunrise,Special
589ead461bc3ae2c788afc31,3483,22,1,1,"Comedy,Drama,Romance",https://myanimelist.cdn-dena.com/images/anime/11/30539.jpg,"Futamata,Issei",1458,Maison Ikkoku: Utsuriyuku Kisetsu no Naka de,7.15,,,OVA
589ead461bc3ae2c788afc32,32030,12,1,1,Music,https://myanimelist.cdn-dena.com/images/anime/5/77016.jpg,,699,MEMORiES MELODiES,7.15,Game,Bones,Music
589ead461bc3ae2c788afc33,912,27,31,55,"Adventure,Shounen",https://myanimelist.cdn-dena.com/images/anime/6/75015.jpg,"Madono,Mitsuaki;Matsumoto,Rica;Suzuki,Katsumi;Hayashibara,Megumi;Kosugi,Juurouta",2424,Ninku,7.15,Manga,Studio Pierrot,TV
589ead461bc3ae2c788afc34,32013,5,19,12,"Comedy,School,Slice of Life",https://myanimelist.cdn-dena.com/images/anime/3/77845.jpg,"Waki,Azumi;Takahashi,Minami;Tomita,Miyu",45778,Oshiete! Galko-chan,7.15,Digitalmanga,feel.,TV
589ead471bc3ae2c788afc35,31378,16,19,1,"Action,Drama,Shounen,Supernatural,Vampire",https://myanimelist.cdn-dena.com/images/anime/12/82059.jpg,"Irino,Miyu;Hidaka,Rina;Kaji,Yuki",17815,Owari no Seraph: Kyuuketsuki Shahar,7.15,Manga,Wit Studio,OVA
589ead471bc3ae2c788afc36,1492,27,3,26,"Action,Martial Arts,Super Power",https://myanimelist.cdn-dena.com/images/anime/10/21221.jpg,"Miura,Tomoko;Takayama,Minami;Miki,Shinichiro;Canna,Nobutoshi;Ueda,Yuji",6903,Project ARMS,7.15,Manga,TMS Entertainment,TV
589ead471bc3ae2c788afc37,2000,29,1,1,"Comedy,Drama,Mecha,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/13/18032.jpg,"Yokoyama,Chisa;Matsumura,Hikojiro;Ogawa,Shinji",9358,Roujin Z,7.15,Original,,OVA
589ead471bc3ae2c788afc38,11441,26,3,2,"Action,Drama,Historical,Samurai,Shounen",https://myanimelist.cdn-dena.com/images/anime/2/39663.jpg,"Suzukaze,Mayo;Sakurai,Tomo;Ikeda,Masanori",13795,Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,7.15,Manga,Studio Deen,OVA
589ead471bc3ae2c788afc39,22877,20,19,12,"Action,Comedy,Ecchi,Fantasy,Harem,Romance,School,Supernatural",https://myanimelist.cdn-dena.com/images/anime/7/63031.jpg,"Kakuma,Ai;Ishigami,Shizuka;Furukawa,Makoto;Yuuki,Kana;Oonishi,Saori;Kido,Ibuki",124448,Seirei Tsukai no Blade Dance,7.15,Lightnovel,TNK,TV
589ead471bc3ae2c788afc3a,8057,7,1,12,"Adventure,Comedy,Ecchi,Fantasy,Historical",https://myanimelist.cdn-dena.com/images/anime/12/74034.jpg,"Kurokawa,Nami;Narumi,Erika;Kobayashi,Maki;Gotou,Mai;Motoi,Emi;Nishizawa,Hiroka",13089,Shin Koihime†Musou: Otome Tairan,7.15,Visualnovel,Doga Kobo,TV
589ead471bc3ae2c788afc3b,2758,36,1,52,"Sci-Fi,Shounen,Sports",https://myanimelist.cdn-dena.com/images/anime/7/3721.jpg,"Matsumoto,Yasunori;Yokoyama,Chisa;Okiayu,Ryotaro",432,Shippuu! Iron Leaguer,7.15,Original,Sunrise,TV
589ead471bc3ae2c788afc3c,29163,5,16,13,"Comedy,Slice of Life",https://myanimelist.cdn-dena.com/images/anime/7/75198.jpg,"Takahashi,Rie;Kouno,Marika;Nagaku,Yuki",25707,Sore ga Seiyuu!,7.15,Webmanga,Gonzo,TV
589ead471bc3ae2c788afc3d,8250,29,31,1,"Action,Drama,Mecha,Military,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/4/82162.jpg,"Gouda,Hozumi;Matsuoka,Youko;Kuwashima,Houko",1590,Soukou Kihei Votoms: Koei Futatabi,7.15,Original,Sunrise,OVA
589ead471bc3ae2c788afc3e,3667,17,21,12,"Action,Ecchi,Magic,Military,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/13/75524.jpg,"Nazuka,Kaori;Sawashiro,Miyuki;Fukuen,Misato;Chiba,Saeko;Tanaka,Rie",96159,Strike Witches,7.15,Original,Gonzo,TV
589ead471bc3ae2c788afc3f,2577,7,3,49,"Adventure,Drama,Historical,Slice of Life",https://myanimelist.cdn-dena.com/images/anime/10/73344.jpg,"Aoki,Kazuyo;Nozawa,Masako;Han,Keiko",2322,Tom Sawyer no Bouken,7.15,,Nippon Animation,TV
589ead471bc3ae2c788afc40,3737,35,1,13,"Adventure,Comedy",https://myanimelist.cdn-dena.com/images/anime/4/15660.jpg,"Ueno,Hironori",4675,Usavich,7.15,Original,Kanaban Graphics,TV
589ead481bc3ae2c788afc41,28841,12,1,1,"Drama,Music",https://myanimelist.cdn-dena.com/images/anime/6/75337.jpg,"Eino,Airi;Yamashita,Nanami;Tanaka,Minami;Okuno,Kaya;Aoyama,Yoshino;Takagi,Miyu;Yoshioka,Mayu",3560,"Wake Up,Girls! Seishun no Kage",7.15,Original,"Ordet,Millepensee",Movie
589ead481bc3ae2c788afc42,1207,18,36,1,"Drama,Fantasy,Psychological,Romance,Shoujo",https://myanimelist.cdn-dena.com/images/anime/11/13204.jpg,"Tominaga,Miina;Shimada,Bin",1835,Wata no Kuni Hoshi,7.15,Manga,Mushi Production,Movie
589ead481bc3ae2c788afc43,48,27,1,26,"Adventure,Fantasy,Game,Magic,Mystery,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/8/15142.jpg,"Nakata,Kazuhiro;Toyoguchi,Megumi;Nazuka,Kaori;Saiga,Mitsuki",110304,.hack//Sign,7.14,Original,Bee Train,TV
589ead481bc3ae2c788afc44,7113,29,1,1,"Mecha,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/9/63385.jpg,,3963,30th Gundam Perfect Mission,7.14,,Sunrise,OVA
589ead481bc3ae2c788afc45,230,25,38,27,"Action,Comedy,Martial Arts,Seinen",https://myanimelist.cdn-dena.com/images/anime/2/21019.jpg,"Park,Romi;Kaneda,Tomoko;Asano,Masumi;Yukana;Suzuki,Mariko",22433,Air Master,7.14,Manga,Toei Animation,TV
589ead481bc3ae2c788afc46,929,36,10,49,"Adventure,Mecha,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/11/77067.jpg,"Kawamura,Maria;Doi,Mika;Nakahara,Shigeru",3694,Aura Battler Dunbine,7.14,Original,Sunrise,TV
589ead481bc3ae2c788afc47,32802,27,12,24,"Action,Game,Shounen",https://myanimelist.cdn-dena.com/images/anime/10/80198.jpg,"Nitta,Emi;Miyano,Mamoru;Enoki,Junya;Ishii,Mark",2121,Cardfight!! Vanguard G: Stride Gate-hen,7.14,Original,TMS Entertainment,TV
589ead481bc3ae2c788afc48,23991,27,1,1,"Action,Adventure,Demons,Game,Shounen",https://myanimelist.cdn-dena.com/images/anime/5/63797.jpg,"Miyano,Mamoru;Satou,Takuya;Yonaga,Tsubasa",2336,Cardfight!! Vanguard Movie: Neon Messiah,7.14,,LIDENFILMS,Movie
589ead481bc3ae2c788afc49,8394,36,10,26,"Action,Adventure,Mecha,Sci-Fi,Shounen",https://myanimelist.cdn-dena.com/images/anime/6/22076.jpg,"Suzuki,Hiroko;Nagai,Ichiro;Masuoka,Hiroshi;Soga,Machiko;Ootake,Hiroshi;Noda,Keiichi;Mori,Katsuji;Shiraishi,Fuyumi",3496,Cyborg 009 (TV),7.14,,Toei Animation,TV
589ead481bc3ae2c788afc4a,13839,9,31,1,"Comedy,Mystery,Police,Shounen,Sports",https://myanimelist.cdn-dena.com/images/anime/5/59513.jpg,"Ogata,Kenichi;Takayama,Minami;Hayashibara,Megumi;Nonaka,Ai",4947,Detective Conan OVA 12: The Miracle of Excalibur,7.14,Manga,TMS Entertainment,OVA
589ead481bc3ae2c788afc4b,2355,8,32,1,"Demons,Horror,Sci-Fi,Supernatural",https://myanimelist.cdn-dena.com/images/anime/12/15745.jpg,"Mizushima,Yuu;Hayami,Show;Hayami,Show",5858,Devilman: Yochou Sirene-hen,7.14,Manga,,OVA
589ead491bc3ae2c788afc4c,900,23,1,1,"Adventure,Comedy,Fantasy,Sci-Fi,Shounen",https://myanimelist.cdn-dena.com/images/anime/2/10199.jpg,"Kusao,Takeshi;Nozawa,Masako;Nozawa,Masako;Horikawa,Ryo",52690,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,7.14,Manga,Toei Animation,Movie
589ead491bc3ae2c788afc4d,5152,2,10,1,"Action,Adventure,Comedy,Fantasy",https://myanimelist.cdn-dena.com/images/anime/12/82828.jpg,"Nozawa,Masako;Nozawa,Masako;Morita,Masakazu;Kusao,Takeshi;Horikawa,Ryo",25251,Dragon Ball: Ossu! Kaettekita Son Gokuu to Nakama-tachi!!,7.14,Manga,Toei Animation,Special
589ead491bc3ae2c788afc4e,30544,20,35,12,"Action,Comedy,Ecchi,Fantasy,Harem,Romance,School,Sci-Fi,Supernatural",https://myanimelist.cdn-dena.com/images/anime/5/76034.jpg,"Tamaru,Atsushi;Suwa,Ayaka;Touyama,Nao;Izawa,Shiori;Ozawa,Ari;Kakuma,Ai",168657,Gakusen Toshi Asterisk,7.14,Lightnovel,A-1 Pictures,TV
589ead491bc3ae2c788afc4f,383,4,38,24,"Comedy,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/4/6075.jpg,"Sawashiro,Miyuki;Tamura,Yukari;Kanai,Mika;Shintani,Ryouko;Yamaguchi,Mayumi",17601,Galaxy Angel,7.14,Game,Madhouse,TV
589ead491bc3ae2c788afc50,4983,2,23,1,"Adventure,Comedy,Horror",https://myanimelist.cdn-dena.com/images/anime/12/50303.jpg,"Fukuen,Misato;Kishio,Daisuke;Kiuchi,Hidenobu;Sawashiro,Miyuki",9255,Hells,7.14,Manga,Madhouse,Movie
589ead491bc3ae2c788afc51,475,38,1,1,"Drama,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/3/15358.jpg,"Shiraishi,Ryoko;Kawasumi,Ayako",3701,Hotori: Tada Saiwai wo Koinegau,7.14,,Sunrise,Movie
589ead491bc3ae2c788afc52,21653,20,19,1,"Action,Comedy,Harem,Mecha,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/9/67545.jpg,"Yukana;Inoue,Marina;Hanazawa,Kana;Shimoda,Asami;Uchiyama,Kouki;Saito,Chiwa;Mimori,Suzuko;Hikasa,Yoko",28626,IS: Infinite Stratos 2 - World Purge-hen,7.14,Lightnovel,8bit,OVA
589ead491bc3ae2c788afc53,3638,35,1,52,"Adventure,Comedy",https://myanimelist.cdn-dena.com/images/anime/13/30991.jpg,"Yamadera,Kouichi",1034,Kaiketsu Zorori,7.14,,Ajia-Do,TV
589ead491bc3ae2c788afc54,3616,25,21,12,"Action,Comedy,Ecchi,Super Power",https://myanimelist.cdn-dena.com/images/anime/4/77694.jpg,"Toyoguchi,Megumi;Sakaguchi,Daisuke;Iguchi,Yuka;Koyama,Rikiya",27761,Kamen no Maid Guy,7.14,Manga,Madhouse,TV
589ead491bc3ae2c788afc55,10372,18,39,13,"Action,Seinen,Supernatural",https://myanimelist.cdn-dena.com/images/anime/4/50393.jpg,"Kimura,Ryouhei;Fukuen,Misato;Okamoto,Nobuhiko;Kayano,Ai",47665,Kamisama Dolls,7.14,Manga,Brain's Base,TV
589ead491bc3ae2c788afc56,7904,7,1,10,"Adventure,Drama,Fantasy,Historical,Slice of Life",https://myanimelist.cdn-dena.com/images/anime/11/19317.jpg,,1386,Kemono no Souja Erin: Soushuuhen,7.14,Novel,Production I.G,TV
589ead4a1bc3ae2c788afc57,10336,36,39,21,"Action,Adventure,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/3/33541.jpg,"Yuuki,Aoi;Toyosaki,Aki;Kayano,Ai",28616,Last Exile: Ginyoku no Fam,7.14,Original,Gonzo,TV
589ead4a1bc3ae2c788afc58,1659,2,32,9,"Comedy,Drama,Fantasy,Magic",https://myanimelist.cdn-dena.com/images/anime/3/27410.jpg,"Yukana;Chiba,Saeko;Nakahara,Mai;Koshimizu,Ami;Kikuchi,Mika",4609,Mai-Otome Specials,7.14,Original,Sunrise,Special
589ead4a1bc3ae2c788afc59,1696,2,35,6,"Action,Adventure,Fantasy",https://myanimelist.cdn-dena.com/images/anime/5/19558.jpg,"Park,Romi;Koshimizu,Ami",39377,Murder Princess,7.14,Manga,Bee Train,OVA
589ead4a1bc3ae2c788afc5a,2151,35,1,52,"Adventure,Fantasy,Kids",https://myanimelist.cdn-dena.com/images/anime/1/2296.jpg,"Koyama,Mami",2702,Nils no Fushigi na Tabi,7.14,Novel,Studio Pierrot,TV
589ead4a1bc3ae2c788afc5b,5520,24,1,52,"Comedy,Fantasy,Magic",https://myanimelist.cdn-dena.com/images/anime/10/23593.jpg,,966,Onegai My Melody Sukkiri♪,7.14,,Studio Comet,TV
589ead4a1bc3ae2c788afc5c,2805,24,1,78,"Comedy,Fantasy,Kids,Magic,Slice of Life",https://myanimelist.cdn-dena.com/images/anime/12/71569.jpg,"Kawakubo,Kiyoshi",472,Onegai! Samia Don,7.14,,,TV
589ead4a1bc3ae2c788afc5d,524,31,1,1,"Comedy,Drama,Romance",https://myanimelist.cdn-dena.com/images/anime/6/67017.jpg,"Namikawa,Daisuke;Nakahara,Mai;Shimizu,Ai",22614,Onegai☆Twins: Natsu wa Owaranai,7.14,Original,Daume,OVA
589ead4a1bc3ae2c788afc5e,4742,24,1,16,Comedy,https://myanimelist.cdn-dena.com/images/anime/13/72800.jpg,"Inoue,Kazuhiko",567,Papa to Odorou,7.14,,Studio Deen,TV
589ead4a1bc3ae2c788afc5f,6178,2,30,1,"Action,Adventure,Comedy,Drama,Fantasy,Kids",https://myanimelist.cdn-dena.com/images/anime/8/21315.jpg,"Miwa,Akihiro;Toyoguchi,Megumi;Ootani,Ikue;Matsumoto,Rica;Ueda,Yuji",29668,Pokemon Diamond &amp; Pearl: Arceus Choukoku no Jikuu e,7.14,Game,OLM,Movie
589ead4a1bc3ae2c788afc60,1709,2,30,1,"Action,Adventure,Comedy,Drama,Fantasy,Kids",https://myanimelist.cdn-dena.com/images/anime/7/9886.jpg,"Mitsuishi,Kotono;Iizuka,Mayumi;Ichimura,Masachika;Ootani,Ikue;Matsumoto,Rica;Ueda,Yuji",38638,Pokemon: Mewtwo! Ware wa Koko ni Ari,7.14,Game,OLM,Special
589ead4a1bc3ae2c788afc61,2993,20,16,13,"Comedy,Ecchi,Fantasy,Harem,Romance,School,Shounen,Vampire",https://myanimelist.cdn-dena.com/images/anime/12/75242.jpg,"Mizuki,Nana;Kishio,Daisuke;Fukuen,Misato;Koyama,Kimiko;Kugimiya,Rie",299278,Rosario to Vampire,7.14,Manga,Gonzo,TV
589ead4a1bc3ae2c788afc62,3493,35,38,21,Adventure,https://myanimelist.cdn-dena.com/images/anime/10/21117.jpg,"Kaida,Yuki;Fukuen,Misato;Ooura,Fuyuka;Ueda,Kana;Ooura,Fuyuka;Tai,Yuuki;Itou,Kentarou",3510,Ryuusei no Rockman Tribe,7.14,,Xebec,TV
589ead4a1bc3ae2c788afc63,4650,29,1,1,"Action,Sci-Fi,Space",https://myanimelist.cdn-dena.com/images/anime/5/23684.jpg,,4046,Seihou Bukyou Outlaw Star Pilot,7.14,Manga,Sunrise,Special
589ead4b1bc3ae2c788afc64,22687,37,23,13,"Action,Drama,Horror,Sci-Fi,Seinen,Space",https://myanimelist.cdn-dena.com/images/anime/2/67117.jpg,"Ishizuka,Unshou;Itou,Shizuka;Ishikawa,Kaito;Hosoya,Yoshimasa;KENN;Kiuchi,Hidenobu",95964,Terra Formars,7.14,Manga,LIDENFILMS,TV
589ead4b1bc3ae2c788afc65,19697,32,30,2,Comedy,https://myanimelist.cdn-dena.com/images/anime/2/52717.jpg,"Satou,Rina;Itou,Kanae;Arai,Satomi;Toyosaki,Aki",14807,Toaru Kagaku no Railgun S: Motto Marutto Railgun,7.14,Manga,J.C.Staff,Special
589ead4b1bc3ae2c788afc66,10249,10,18,2,"Comedy,Parody",https://myanimelist.cdn-dena.com/images/anime/2/28233.jpg,"Abe,Atsushi;Iguchi,Yuka",20942,Toaru Majutsu no Index-tan II,7.14,,J.C.Staff,Special
589ead4b1bc3ae2c788afc67,1225,16,31,3,"Action,Adventure,Demons,Fantasy,Horror,Romance",https://myanimelist.cdn-dena.com/images/anime/7/12744.jpg,"Ootsuka,Akio;Tsujitani,Kouji;Hayashibara,Megumi;Hayashibara,Megumi",8892,3x3 Eyes Seima Densetsu,7.13,Manga,Studio Junio,OVA
589ead4b1bc3ae2c788afc68,58,37,1,26,"Adventure,Drama,Horror,Mecha,Military,Romance,Sci-Fi,Space",https://myanimelist.cdn-dena.com/images/anime/1/2023.jpg,"Kuwashima,Houko;Nojima,Kenji",40581,Blue Gender,7.13,Original,AIC,TV
589ead4b1bc3ae2c788afc69,998,25,31,26,"Action,Adventure,Comedy,Demons,Drama,Ecchi,Horror,Mystery,Romance,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/6/50441.jpg,"Hayashibara,Megumi;Ootsuka,Akio;Inoue,Kazuhiko;Sakakibara,Yoshiko;Mitsuishi,Kotono;Orikasa,Ai;Ueda,Yuji",15194,Blue Seed,7.13,Manga,"Production I.G,Production Reed",TV
589ead4b1bc3ae2c788afc6a,2561,36,10,52,"Action,Adventure,Sci-Fi,Shounen",https://myanimelist.cdn-dena.com/images/anime/5/21155.jpg,"Hirokawa,Taichirou;Noda,Keiichi;Kawakubo,Kiyoshi",1837,Captain Future,7.13,,Toei Animation,TV
589ead4b1bc3ae2c788afc6b,6202,38,10,1,"Adventure,Drama",https://myanimelist.cdn-dena.com/images/anime/10/25610.jpg,"Ueda,Miyuki",322,Daisetsusan no Yuusha Kibaou,7.13,,Nippon Animation,Special
589ead4b1bc3ae2c788afc6c,2206,15,38,1,"Comedy,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/1/2378.jpg,"Tamura,Yukari;Shintani,Ryouko;Yamaguchi,Mayumi",2208,Galaxy Angel Z Special,7.13,,Madhouse,Special
589ead4b1bc3ae2c788afc6d,16726,15,16,12,"Comedy,Fantasy",https://myanimelist.cdn-dena.com/images/anime/10/45350.jpg,"Akesaka,Satomi;Mimori,Suzuko;Mizuhara,Kaoru",1248,gdgd Fairies 2,7.13,,,TV
589ead4b1bc3ae2c788afc6e,1022,19,3,12,"Action,Adventure,Comedy,Drama,Sci-Fi,Shounen",https://myanimelist.cdn-dena.com/images/anime/2/19006.jpg,"Canna,Nobutoshi;Yukino,Satsuki;Kashiwakura,Tsutomu;Yamaguchi,Yuriko;Miki,Shinichiro",5457,Generator Gawl,7.13,Original,Tatsunoko Production,TV
589ead4b1bc3ae2c788afc6f,4765,29,19,2,"Action,Drama,Military,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/12/12641.jpg,"Hanazawa,Kana;Mizuno,Risa;Akutsu,Kana;Shiono,Anri;Enomoto,Atsuko",15785,Gunslinger Girl: Il Teatrino OVA,7.13,Manga,Artland,OVA
589ead4c1bc3ae2c788afc70,2997,38,1,1,"Drama,Fantasy,Historical",https://myanimelist.cdn-dena.com/images/anime/10/61253.jpg,,1323,Hi no Tori: Houou-hen,7.13,Manga,Madhouse,Movie
589ead4c1bc3ae2c788afc71,8630,20,39,12,"Action,Comedy,Romance,School",https://myanimelist.cdn-dena.com/images/anime/9/30095.jpg,"Takahashi,Mikako;Kugimiya,Rie;Ise,Mariya;Majima,Junji",171888,Hidan no Aria,7.13,Lightnovel,J.C.Staff,TV
589ead4c1bc3ae2c788afc72,23425,15,9,11,Comedy,https://myanimelist.cdn-dena.com/images/anime/7/64555.jpg,"Hirakawa,Daisuke;Kamiya,Hiroshi;Ono,Daisuke;Honna,Youko;Nakamura,Yuuichi;Kitamura,Eri;Shimono,Hiro;Yusa,Kouji;Endou,Aya;Miyano,Mamoru",4415,Karneval Specials,7.13,,Manglobe,Special
589ead4c1bc3ae2c788afc73,2335,27,3,52,"Action,Comedy,Fantasy,Martial Arts,Shounen",https://myanimelist.cdn-dena.com/images/anime/5/71953.jpg,"Takayama,Minami;Mitsuishi,Kotono;Satou,Masaharu;Horikawa,Ryo",5158,Kenyuu Densetsu Yaiba,7.13,Manga,Pastel,TV
589ead4c1bc3ae2c788afc74,2403,20,16,12,"Comedy,Ecchi,School",https://myanimelist.cdn-dena.com/images/anime/8/28234.jpg,"Majima,Junji;Shindou,Kei;Kitamura,Eri;Kadowaki,Mai",63348,Kodomo no Jikan (TV),7.13,Manga,Diomedea,TV
589ead4c1bc3ae2c788afc75,8876,31,21,2,"Comedy,Ecchi,Seinen",https://myanimelist.cdn-dena.com/images/anime/5/25524.jpg,"Mako;Watanabe,Akeno;Hirao,Sayaka",57466,Koe de Oshigoto! The Animation,7.13,Manga,Studio Gokumi,OVA
589ead4c1bc3ae2c788afc76,31815,40,1,4,"Fantasy,Magic,Shounen Ai",https://myanimelist.cdn-dena.com/images/anime/5/78220.jpg,"Ono,Yuuki;Yashiro,Taku",9961,"Kono Danshi,Mahou ga Oshigoto Desu.",7.13,Original,CoMix Wave Films,TV
589ead4c1bc3ae2c788afc77,1384,16,1,4,"Action,Demons,Drama,Horror,Vampire",https://myanimelist.cdn-dena.com/images/anime/12/78948.jpg,"Shiozawa,Kaneto;Watanabe,Naoko",11019,Kyuuketsuhime Miyu,7.13,Manga,AIC,OVA
589ead4c1bc3ae2c788afc78,1138,36,21,52,"Adventure,Comedy,Sci-Fi,Shounen",https://myanimelist.cdn-dena.com/images/anime/8/46699.jpg,"Sendai,Eri;Takeuchi,Junko;Yamazaki,Michiru",30148,Medarot,7.13,Game,Bee Train,TV
589ead4c1bc3ae2c788afc79,22071,5,19,1,"Comedy,Romance,Slice of Life",https://myanimelist.cdn-dena.com/images/anime/10/76811.jpg,"Hatano,Wataru;Yoshida,Yuri;Terui,Haruka;Matsui,Eriko",19538,Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,7.13,4-komamanga,Doga Kobo,Special
589ead4c1bc3ae2c788afc7a,3656,31,9,24,"Action,Shounen Ai,Supernatural",https://myanimelist.cdn-dena.com/images/anime/3/22552.jpg,"Kamiya,Hiroshi;Saiga,Mitsuki;Ono,Daisuke;Suwabe,Junichi;Asano,Masumi",36517,Monochrome Factor,7.13,Manga,A.C.G.T.,TV
589ead4c1bc3ae2c788afc7b,3136,24,30,46,"Comedy,Magic,Parody",https://myanimelist.cdn-dena.com/images/anime/2/60529.jpg,"Yamamoto,Keiko;Miura,Masako",1049,Ochamegami Monogatari: Korokoro Pollon,7.13,Manga,,TV
589ead4c1bc3ae2c788afc7c,9798,15,1,1,"Adventure,Fantasy",https://myanimelist.cdn-dena.com/images/anime/12/27157.jpg,,1995,Pandane to Tamago-hime,7.13,Original,Studio Ghibli,Movie
